ticket_number,issue_date,issue_time,marked_time,rp_state_plate,plate_expiry_date,make,body_style,color,location,route,agency,violation_code,fine_amount,agency_desc,body_style_desc,loc_lat,loc_long,geolocation,color_desc,violation_description,meter_id
1113305550,2023-02-19T00:00:00.000,1239,0000,CA,0,TOYO,TR,,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,TRAILER,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",,,
1113305561,2023-02-19T00:00:00.000,1241,0000,CA,202305,HOND,PA,,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",,,
1113305572,2023-02-19T00:00:00.000,1243,0000,CA,202309,FORD,TR,WH,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,TRAILER,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",,,
1113305583,2023-02-19T00:00:00.000,1245,0000,CA,202306,HOND,PA,WH,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",,,
1113305594,2023-02-19T00:00:00.000,1247,0000,CA,202312,HYUN,PA,BL,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",BLUE,,
1113305605,2023-02-19T00:00:00.000,1250,0000,CA,202309,BMW,PA,BK,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",BLACK,,
1113305616,2023-02-19T00:00:00.000,1251,0000,CA,202309,FORD,PA,GY,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",GREY,,
1113305620,2023-02-19T00:00:00.000,1256,0000,AZ,0,KIA,PA,RE,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",,,
1113305631,2023-02-19T00:00:00.000,1257,0000,WA,202402,,PA,GR,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",,,
1113305642,2023-02-19T00:00:00.000,1355,0000,CA,202306,ACUR,PA,SI,2800 EAST OBSERVATOR,,4,8603,68,HOLLYWOOD,PASSENGER CAR,34.11931,-118.30026,"{'type': 'Point', 'coordinates': [-118.30026, 34.11931]}",,,
1113305653,2023-02-25T00:00:00.000,1104,0000,CA,202312,FORD,PA,GY,2800 EAST OBSERVATOR,,4,8056E4,93,HOLLYWOOD,PASSENGER CAR,34.11931,-118.30026,"{'type': 'Point', 'coordinates': [-118.30026, 34.11931]}",GREY,,
1113305712,2023-02-26T00:00:00.000,1221,0000,CA,202310,HOND,PA,BL,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",BLUE,,
1113305723,2023-02-26T00:00:00.000,1224,0000,CA,202308,SCIO,PA,WH,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",,,
1113305734,2023-02-26T00:00:00.000,1225,0000,CA,202307,HOND,PA,WH,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",,,
1113305745,2023-02-26T00:00:00.000,1229,0000,MX,0,MAZD,PA,RE,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",,,
1113315755,2023-01-02T00:00:00.000,1220,0000,CA,202301,INFI,PA,BK,4900 GRIFFITH PARK,,4,22500H,68,HOLLYWOOD,PASSENGER CAR,34.1452532,-118.2939927,"{'type': 'Point', 'coordinates': [-118.2939927, 34.1452532]}",BLACK,,
1113315766,2023-01-02T00:00:00.000,1225,0000,CA,202304,MERZ,PA,BK,4900 GRIFFITH PARK,,4,22500H,68,HOLLYWOOD,PASSENGER CAR,34.1452532,-118.2939927,"{'type': 'Point', 'coordinates': [-118.2939927, 34.1452532]}",BLACK,,
1113316595,2023-01-21T00:00:00.000,1050,0000,FL,202305,HOND,PA,GY,5566 VIA MARISOL,,4,22502A,63,HOLLYWOOD,PASSENGER CAR,34.10463,-118.18522,"{'type': 'Point', 'coordinates': [-118.18522, 34.10463]}",GREY,,
1113316606,2023-01-21T00:00:00.000,1210,0000,CA,202301,HOND,PA,GR,5400 EAGLE ROCK VIEW,,4,4000A1,50,HOLLYWOOD,PASSENGER CAR,34.1424055,-118.182256,"{'type': 'Point', 'coordinates': [-118.182256, 34.1424055]}",,,
1113316643,2023-03-11T00:00:00.000,1530,0000,CA,202205,CHEV,TR,SI,415 S ST LOUIS,,4,4000A1,50,HOLLYWOOD,TRAILER,34.0420477,-118.2154009,"{'type': 'Point', 'coordinates': [-118.2154009, 34.0420477]}",,,
1113316654,2023-03-11T00:00:00.000,1530,0000,CA,0,CHEV,TR,GR,415 S ST LOUIS,,4,5204A,25,HOLLYWOOD,TRAILER,34.0420477,-118.2154009,"{'type': 'Point', 'coordinates': [-118.2154009, 34.0420477]}",,,
1113316665,2023-03-11T00:00:00.000,1530,0000,CA,202208,GMC,,BL,415 S ST LOUIS,,4,4000A1,50,HOLLYWOOD,,34.0420477,-118.2154009,"{'type': 'Point', 'coordinates': [-118.2154009, 34.0420477]}",BLUE,,
1113341574,2023-01-07T00:00:00.000,15,0000,CA,202104,TOYO,,SI,2700 N VERMONT CYN,,4,8603,68,HOLLYWOOD,,34.1199015,-118.295848,"{'type': 'Point', 'coordinates': [-118.295848, 34.1199015]}",,,
1113341585,2023-02-03T00:00:00.000,2352,0000,CA,202205,HD,MC,BK,2800 E OBSERVATORY,,4,8603,68,HOLLYWOOD,COMMERCIAL,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",BLACK,,
1113341596,2023-03-03T00:00:00.000,2326,0000,CA,202303,FIAT,PA,BK,2800 E OBSERVATORY,,4,8603,68,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",BLACK,,
1113342134,2023-01-15T00:00:00.000,1630,0000,CA,202305,BMW,PA,GY,751 ECHO PARK AVE,,1,8056E4,93,WESTERN,PASSENGER CAR,34.0712363,-118.259902,"{'type': 'Point', 'coordinates': [-118.259902, 34.0712363]}",GREY,,
1113342311,2022-12-29T00:00:00.000,1931,0000,CA,202304,MERZ,PA,WH,2800 EAST OBSERVATOR,,4,6344K7,58,HOLLYWOOD,PASSENGER CAR,34.11931,-118.30026,"{'type': 'Point', 'coordinates': [-118.30026, 34.11931]}",,,
1113342322,2022-12-31T00:00:00.000,1739,0000,CA,202307,TOYO,PA,WH,2333 FERN DELL DR,,4,8603,68,HOLLYWOOD,PASSENGER CAR,34.11259,-118.3073,"{'type': 'Point', 'coordinates': [-118.3073, 34.11259]}",,,
1113342333,2022-12-31T00:00:00.000,1743,0000,CA,202304,BMW,PA,RE,5375 RED OAK DR,,4,8603,68,HOLLYWOOD,PASSENGER CAR,34.112505,-118.307533,"{'type': 'Point', 'coordinates': [-118.307533, 34.112505]}",,,
1113342344,2023-02-06T00:00:00.000,1610,0000,CA,202207,FORD,TR,YE,10640 GLENOAKS BLVD,,4,4000A1,50,HOLLYWOOD,TRAILER,34.262006,-118.398974,"{'type': 'Point', 'coordinates': [-118.398974, 34.262006]}",YELLOW,,
1113342753,2023-02-26T00:00:00.000,1554,0000,CA,202309,MITS,PA,SI,2800 E OBSERVATORY,,4,6344K7,58,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",,,
1113342764,2023-02-26T00:00:00.000,1557,0000,CA,202312,BMW,PA,GY,2800 E OBSERVATORY,,4,6344K7,58,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",GREY,,
1113342775,2023-02-26T00:00:00.000,1604,0000,CA,202310,TOYO,PA,WH,2800 E OBSERVATORY,,4,22514,68,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",,,
1113342786,2023-02-26T00:00:00.000,1617,0000,CA,202306,TOYO,PA,RE,2800 E OBSERVATORY,,4,6344K7,58,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",,,
1113342790,2023-02-26T00:00:00.000,1627,0000,CA,202305,CHEV,PA,BK,2800 E OBSERVATORY,,4,6344K7,58,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",BLACK,,
1113342801,2023-02-26T00:00:00.000,1630,0000,CA,202305,GENE,PA,GY,2800 E OBSERVATORY,,4,6344K7,58,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",GREY,,
1113342823,2023-02-26T00:00:00.000,1636,0000,CA,202308,LROV,PA,BK,2800 E OBSERVATORY,,4,6344K7,58,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",BLACK,,
1113342834,2023-02-26T00:00:00.000,1640,0000,CA,202303,KIA,PA,SI,2800 E OBSERVATORY,,4,6344K7,58,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",,,
1113342845,2023-02-26T00:00:00.000,1642,0000,CA,202005,HOND,PA,GY,2800 E OBSERVATORY,,4,6344K7,58,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",GREY,,
1113342856,2023-02-26T00:00:00.000,1644,0000,CA,202307,FORD,PA,WH,2800 E OBSERVATORY,,4,6344K7,58,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",,,
1113342860,2023-02-26T00:00:00.000,1646,0000,CA,202301,TOYO,PA,BK,2800 E OBSERVATORY,,4,6344K7,58,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",BLACK,,
1113342871,2023-02-26T00:00:00.000,1655,0000,TX,0,NISS,PA,GY,2900 N VERMONT AVE,,4,6344K7,58,HOLLYWOOD,PASSENGER CAR,34.1181176,-118.2937324,"{'type': 'Point', 'coordinates': [-118.2937324, 34.1181176]}",GREY,,
1113342882,2023-02-26T00:00:00.000,1722,0000,CA,202305,KIA,PA,GY,2800 E OBSERVATORY,,4,6344K7,58,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",GREY,,
1113342893,2023-02-26T00:00:00.000,1728,0000,CA,202309,MERZ,PA,BK,2800 E OBSERVATORY,,4,6344K7,58,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",BLACK,,
1113342904,2023-02-26T00:00:00.000,1730,0000,CA,202402,TOYO,PA,SI,2800 E OBSERVATORY,,4,6344K7,58,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",,,
1113342915,2023-02-26T00:00:00.000,1733,0000,AZ,0,MERZ,PA,WH,2800 E OBSERVATORY,,4,6344K7,58,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",,,
1113342926,2023-02-26T00:00:00.000,1738,0000,CA,202312,CHEV,PA,WH,2800 E OBSERVATORY,,4,6344K7,58,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",,,
1113342930,2023-03-03T00:00:00.000,1519,0000,CA,202310,HOND,PA,GY,2800 E OBSERVATORY,,4,22514,68,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",GREY,,
1113342941,2023-03-03T00:00:00.000,1840,0000,CA,202309,TOYO,PA,WH,2900 N VERMONT AVE,,4,6344K7,58,HOLLYWOOD,PASSENGER CAR,34.1181176,-118.2937324,"{'type': 'Point', 'coordinates': [-118.2937324, 34.1181176]}",,,
1113342952,2023-03-03T00:00:00.000,1856,0000,CA,0,TESL,PA,BK,2800 E OBSERVATORY,,4,22514,68,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",BLACK,,
1113342963,2023-03-05T00:00:00.000,1538,0000,CA,202303,MAZD,PA,GY,2800 E OBSERVATORY,,4,6344K7,58,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",GREY,,
1113342974,2023-03-05T00:00:00.000,1546,0000,CA,202207,HOND,PA,BL,2800 E OBSERVATORY,,4,6344K7,58,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",BLUE,,
1113342985,2023-03-05T00:00:00.000,1550,0000,CA,0,TESL,PA,WH,2800 E OBSERVATORY,,4,6344K7,58,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",,,
1113342996,2023-03-05T00:00:00.000,1552,0000,CA,0,LEXU,PA,SI,2800 E OBSERVATORY,,4,6344K7,58,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",,,
1113343921,2022-12-04T00:00:00.000,1339,0000,CA,0,FORD,PA,BK,2800 EAST OBSERVATOR,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.11931,-118.30026,"{'type': 'Point', 'coordinates': [-118.30026, 34.11931]}",BLACK,,
1113343943,2022-12-11T00:00:00.000,1354,0000,CA,202308,ROV,PA,BK,2715 VERMONT CYN RD,,4,8603,68,HOLLYWOOD,PASSENGER CAR,34.1199015,-118.295848,"{'type': 'Point', 'coordinates': [-118.295848, 34.1199015]}",BLACK,,
1113343965,2022-12-24T00:00:00.000,1231,0000,CA,0,TOYO,PA,BL,2800 E OBSERVATORY,,4,22502A,63,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",BLUE,,
1113343976,2022-12-24T00:00:00.000,1247,0000,CA,202311,AUDI,PA,,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",,,
1113344002,2023-01-29T00:00:00.000,1327,0000,CA,202304,MERZ,PA,GY,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",GREY,,
1113344013,2023-01-29T00:00:00.000,1330,0000,CA,202308,PORS,PA,BK,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",BLACK,,
1113344024,2023-01-29T00:00:00.000,1332,0000,CA,202309,MERZ,PA,WH,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",,,
1113344035,2023-01-29T00:00:00.000,1334,0000,CA,202204,TOYO,PA,RE,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",,,
1113344046,2023-01-29T00:00:00.000,1336,0000,CA,202310,MERZ,PA,BK,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",BLACK,,
1113344050,2023-01-29T00:00:00.000,1338,0000,CA,202401,HOND,PA,SI,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",,,
1113344061,2023-01-29T00:00:00.000,1339,0000,CA,0,MASE,PA,BK,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",BLACK,,
1113344083,2023-02-05T00:00:00.000,1238,0000,NV,0,NISS,PA,SI,2800 EAST OBSERVATOR,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.11931,-118.30026,"{'type': 'Point', 'coordinates': [-118.30026, 34.11931]}",,,
1113344094,2023-02-11T00:00:00.000,1155,0000,AZ,0,CHEV,PA,WH,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",,,
1113344105,2023-02-11T00:00:00.000,1200,0000,CA,202311,LEXU,PA,WH,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",,,
1113344120,2023-02-12T00:00:00.000,1200,0000,CA,202401,TOYO,PA,BK,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",BLACK,,
1113344131,2023-02-12T00:00:00.000,1205,0000,FL,0,CHEV,PA,SI,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",,,
1113344142,2023-02-12T00:00:00.000,1208,0000,CA,0,FORD,PA,SI,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",,,
1113344153,2023-02-12T00:00:00.000,210,0000,CA,202401,NISS,PA,WH,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",,,
1113344164,2023-02-18T00:00:00.000,1154,0000,CA,202309,VOLK,PA,WH,2800 EAST OBSERVATOR,,4,8603,68,HOLLYWOOD,PASSENGER CAR,34.11931,-118.30026,"{'type': 'Point', 'coordinates': [-118.30026, 34.11931]}",,,
1113344175,2023-02-18T00:00:00.000,1156,0000,ME,202305,KIA,PA,,2800 EAST OBSERVATOR,,4,8603,68,HOLLYWOOD,PASSENGER CAR,34.11931,-118.30026,"{'type': 'Point', 'coordinates': [-118.30026, 34.11931]}",,,
1113344186,2023-02-18T00:00:00.000,1314,0000,CA,202401,TOYO,TR,,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,TRAILER,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",,,
1113344190,2023-02-18T00:00:00.000,1316,0000,MA,202401,HOND,PA,SI,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",,,
1113344201,2023-02-18T00:00:00.000,1317,0000,CA,202205,TOYO,PA,SI,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",,,
1113344212,2023-02-18T00:00:00.000,1319,0000,CA,202311,MAZD,PA,,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",,,
1113344223,2023-02-18T00:00:00.000,1324,0000,CA,202301,FORD,PA,WH,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",,,
1113344234,2023-02-18T00:00:00.000,1326,0000,CA,202308,TOYO,TR,BL,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,TRAILER,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",BLUE,,
1113344245,2023-02-18T00:00:00.000,1329,0000,CA,0,,PA,BK,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",BLACK,,
1113344960,2022-12-07T00:00:00.000,1544,0000,CN,0,SMAR,PA,BK,2900 N VERMONT AVE,,4,8056E4,93,HOLLYWOOD,PASSENGER CAR,34.1181176,-118.2937324,"{'type': 'Point', 'coordinates': [-118.2937324, 34.1181176]}",BLACK,,
1113344982,2022-12-15T00:00:00.000,2114,0000,CA,202211,DODG,PA,WH,2800 E OBSERVATORY,,4,8603,68,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",,,
1113344993,2022-12-15T00:00:00.000,2133,0000,CA,202211,DODG,PA,WH,2800 E OBSERVATORY,,4,8603,68,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",,,
1113345251,2022-12-19T00:00:00.000,1717,0000,CA,202307,HOND,PA,SI,2800 E OBSERVATORY,,4,8603,68,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",,,
1113345262,2022-12-19T00:00:00.000,1721,0000,FL,0,NISS,PA,GY,2800 E OBSERVATORY,,4,8603,68,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",GREY,,
1113345273,2022-12-19T00:00:00.000,2130,0000,CA,202301,MERZ,PA,BL,2333 FERN DELL DR,,4,8603,68,HOLLYWOOD,PASSENGER CAR,34.11259,-118.3073,"{'type': 'Point', 'coordinates': [-118.3073, 34.11259]}",BLUE,,
1113345284,2023-01-12T00:00:00.000,1305,0000,CA,202311,MAZD,PA,GY,2800 E OBSERVATORY,,1,8603,68,WESTERN,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",GREY,,
1113345295,2023-01-12T00:00:00.000,1412,0000,CA,202310,GMC,PA,WH,2700 N VERMONT AVE,,4,57490884,0,HOLLYWOOD,PASSENGER CAR,34.1204666,-118.2966187,"{'type': 'Point', 'coordinates': [-118.2966187, 34.1204666]}",,,
1113345306,2023-01-20T00:00:00.000,1950,0000,CO,0,BMW,PA,GY,2800 E OBSERVATORY R,,4,22502A,63,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",GREY,,
1113345310,2023-01-20T00:00:00.000,2000,0000,CA,202304,HOND,PA,BK,2800 E OBSERVATORY,,4,6344K7,58,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",BLACK,,
1113345321,2023-01-22T00:00:00.000,1704,0000,CA,202301,TOYO,,SI,2800 E OBSERVATORY R,,4,8603,68,HOLLYWOOD,,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",,,
1113345332,2023-01-22T00:00:00.000,1908,0000,CA,202303,BMW,PA,WH,2800 E OBSERVATORY,,4,6344K7,58,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",,,
1113345343,2023-01-22T00:00:00.000,1933,0000,CA,202305,HOND,PA,WH,2800 E OBSERVATORY,,4,225078A,363,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",,,
1113345354,2023-01-22T00:00:00.000,2000,0000,CA,202304,HYUN,PA,GY,2800 E OBSERVATORY,,4,6344K7,58,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",GREY,,
1113345365,2023-01-27T00:00:00.000,1507,0000,CA,202308,BMW,PA,BK,2800 E OBSERVATORY,,4,8056E4,93,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",BLACK,,
1113345376,2023-01-27T00:00:00.000,1611,0000,CA,202305,TOYO,PA,GY,2800 E OBSERVATORY,,4,6344K7,58,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",GREY,,
1113345380,2023-01-27T00:00:00.000,1627,0000,CA,202311,,PA,,2800 E OBSERVATORY R,,4,8069B,73,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",,,
1113345391,2023-01-27T00:00:00.000,1743,0000,MI,0,MAZD,PA,BK,2800 E OBSERVATORY R,,4,57490884,0,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",BLACK,,
1113345402,2023-01-27T00:00:00.000,1828,0000,CA,202304,HYUN,PA,RE,2800 E OBSERVATORY,,4,6344K7,58,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",,,
1113345413,2023-01-29T00:00:00.000,1837,0000,CA,202302,TOYO,PA,GY,2800 E OBSERVATORY,,4,225078A,363,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",GREY,,
1113345424,2023-02-03T00:00:00.000,1608,0000,CA,202309,HYUN,PA,GY,2700 N VERMONT AVE,,4,57490884,0,HOLLYWOOD,PASSENGER CAR,34.1204666,-118.2966187,"{'type': 'Point', 'coordinates': [-118.2966187, 34.1204666]}",GREY,,
1113345435,2023-02-05T00:00:00.000,2033,0000,CA,202312,BMW,PA,GY,2800 E OBSERVATORY,,4,8603,68,HOLLYWOOD,PASSENGER CAR,34.1183426,-118.3004397,"{'type': 'Point', 'coordinates': [-118.3004397, 34.1183426]}",GREY,,
